placeId,locationConfidence,startTimestamp,endTimestamp,placeVisitImportance,placeVisitType,name,address,latitude,longitude,centerLat,centerLng,timezone,startTimestamp_local,endTimestamp_local,year,year_local,month,month_local,day,day_local,hour,hour_local,minute,minute_local,weekday,weekday_local,duration,duration_minutes
ChIJkT4EGUFhezURmFNNjUBhZdw,90.92843,2022-03-22 04:43:48.373000+00:00,2022-03-22 04:58:54.430000+00:00,MAIN,SINGLE_PLACE,Costco Wholesale - Gwangmyeong Branch,대한민국 경기도 광명시 일직로 40,37.4206838,126.8864277,37.4209062,126.8857615,Asia/Seoul,2022-03-22 13:43:48.373,2022-03-22 13:58:54.430,2022,2022,3,3,22,22,4,13,43,43,1,1,0 days 00:15:06.057000,15.100950000000001
ChIJiWKXIGxhezURSdDzm8-jpb0,62.741615,2022-03-22 05:13:59.902000+00:00,2022-03-22 09:05:29.333000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4308827,126.8842659,Asia/Seoul,2022-03-22 14:13:59.902,2022-03-22 18:05:29.333,2022,2022,3,3,22,22,5,14,13,13,1,1,0 days 03:51:29.431000,231.49051666666668
ChIJpSngfJJhezUR4vBayRfOmIg,90.61637,2022-03-22 09:21:27.460000+00:00,2022-03-22 10:06:56.183000+00:00,MAIN,SINGLE_PLACE,NEWCORE Outlet,"대한민국 경기도 광명시 하안로287번길 8
KR",37.461151,126.8793193,37.4610619,126.8794106,Asia/Seoul,2022-03-22 18:21:27.460,2022-03-22 19:06:56.183,2022,2022,3,3,22,22,9,18,21,21,1,1,0 days 00:45:28.723000,45.478716666666664
ChIJiWKXIGxhezURSdDzm8-jpb0,63.874374,2022-03-22 10:23:48.522000+00:00,2022-03-24 00:24:02.330000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4308941,126.8842648,Asia/Seoul,2022-03-22 19:23:48.522,2022-03-24 09:24:02.330,2022,2022,3,3,22,22,10,19,23,23,1,1,1 days 14:00:13.808000,2280.2301333333335
ChIJy1HUOTlhezURtlvsPRRBnHw,84.74379,2022-03-24 00:33:37.019000+00:00,2022-03-24 01:01:21.463000+00:00,MAIN,SINGLE_PLACE,충현근린공원,대한민국 경기도 광명시 소하2동 1068-3,37.432157,126.8787593,37.4323219,126.8787438,Asia/Seoul,2022-03-24 09:33:37.019,2022-03-24 10:01:21.463,2022,2022,3,3,24,24,0,9,33,33,3,3,0 days 00:27:44.444000,27.740733333333335
ChIJiWKXIGxhezURSdDzm8-jpb0,64.89203,2022-03-24 01:09:56.481000+00:00,2022-03-25 08:26:11.023000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4309431,126.8841985,Asia/Seoul,2022-03-24 10:09:56.481,2022-03-25 17:26:11.023,2022,2022,3,3,24,24,1,10,9,9,3,3,1 days 07:16:14.542000,1876.2423666666666
ChIJiWKXIGxhezURSdDzm8-jpb0,74.9706,2022-03-25 09:42:25.999000+00:00,2022-03-27 05:10:00.782000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4308789,126.8842587,Asia/Seoul,2022-03-25 18:42:25.999,2022-03-27 14:10:00.782,2022,2022,3,3,25,25,9,18,42,42,4,4,1 days 19:27:34.783000,2607.5797166666666
ChIJn5eRaL1hezURoGHUwdAFqsI,56.95112,2022-03-27 05:35:38.572000+00:00,2022-03-27 05:54:49.498000+00:00,MAIN,SINGLE_PLACE,AK플라자 광명점,대한민국 경기도 광명시 일직동 양지로 17,37.4189097,126.8828764,37.4182609,126.8828636,Asia/Seoul,2022-03-27 14:35:38.572,2022-03-27 14:54:49.498,2022,2022,3,3,27,27,5,14,35,35,6,6,0 days 00:19:10.926000,19.182100000000002
ChIJ-X-A6g9iezURwYQJtzP-4ls,92.91345,2022-03-27 06:22:38.398000+00:00,2022-03-27 06:32:47.477000+00:00,MAIN,SINGLE_PLACE,세계로마트 광명소하점,대한민국 경기도 광명시 오리로 350,37.4336631,126.8795904,37.4331643,126.8800929,Asia/Seoul,2022-03-27 15:22:38.398,2022-03-27 15:32:47.477,2022,2022,3,3,27,27,6,15,22,22,6,6,0 days 00:10:09.079000,10.151316666666668
ChIJiWKXIGxhezURSdDzm8-jpb0,62.262726,2022-03-27 06:38:20.405000+00:00,2022-03-27 23:49:44.598000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4308852,126.8841678,Asia/Seoul,2022-03-27 15:38:20.405,2022-03-28 08:49:44.598,2022,2022,3,3,27,27,6,15,38,38,6,6,0 days 17:11:24.193000,1031.4032166666668
ChIJQQMYIeJjezURmjWlDv243gI,91.047516,2022-03-28 00:24:07+00:00,2022-03-28 00:36:55.999000+00:00,MAIN,SINGLE_PLACE,Gwangmyeong Cave,대한민국 경기도 광명시 학온동 가학로85번길 142,37.4264944,126.8664843,37.4267924,126.8649106,Asia/Seoul,2022-03-28 09:24:07.000,2022-03-28 09:36:55.999,2022,2022,3,3,28,28,0,9,24,24,0,0,0 days 00:12:48.999000,12.816650000000001
ChIJiWKXIGxhezURSdDzm8-jpb0,69.60003,2022-03-28 02:18:21.619000+00:00,2022-03-29 06:29:01.803000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4309025,126.884235,Asia/Seoul,2022-03-28 11:18:21.619,2022-03-29 15:29:01.803,2022,2022,3,3,28,28,2,11,18,18,0,0,1 days 04:10:40.184000,1690.6697333333334
ChIJy1HUOTlhezURtlvsPRRBnHw,70.20347,2022-03-29 06:35:59.658000+00:00,2022-03-29 06:42:33.297000+00:00,MAIN,SINGLE_PLACE,충현근린공원,대한민국 경기도 광명시 소하2동 1068-3,37.432157,126.8787593,37.4324643,126.8788871,Asia/Seoul,2022-03-29 15:35:59.658,2022-03-29 15:42:33.297,2022,2022,3,3,29,29,6,15,35,35,1,1,0 days 00:06:33.639000,6.56065
ChIJiWKXIGxhezURSdDzm8-jpb0,69.26152,2022-03-29 06:46:05.997000+00:00,2022-04-05 06:44:09+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.430891,126.8841629,Asia/Seoul,2022-03-29 15:46:05.997,2022-04-05 15:44:09.000,2022,2022,3,3,29,29,6,15,46,46,1,1,6 days 23:58:03.003000,10078.05005
ChIJiWKXIGxhezURSdDzm8-jpb0,67.393326,2022-04-05 07:36:54+00:00,2022-04-06 06:39:21.737000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4308675,126.8841417,Asia/Seoul,2022-04-05 16:36:54.000,2022-04-06 15:39:21.737,2022,2022,4,4,5,5,7,16,36,36,1,1,0 days 23:02:27.737000,1382.4622833333335
ChIJkT4EGUFhezURmFNNjUBhZdw,93.729034,2022-04-06 06:54:09.182000+00:00,2022-04-06 07:09:49.395000+00:00,MAIN,SINGLE_PLACE,Costco Wholesale - Gwangmyeong Branch,대한민국 경기도 광명시 일직로 40,37.4206838,126.8864277,37.421221,126.885743,Asia/Seoul,2022-04-06 15:54:09.182,2022-04-06 16:09:49.395,2022,2022,4,4,6,6,6,15,54,54,2,2,0 days 00:15:40.213000,15.670216666666668
ChIJiWKXIGxhezURSdDzm8-jpb0,67.21524,2022-04-06 07:24:31.218000+00:00,2022-04-07 06:41:48.261000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4309184,126.8841839,Asia/Seoul,2022-04-06 16:24:31.218,2022-04-07 15:41:48.261,2022,2022,4,4,6,6,7,16,24,24,2,2,0 days 23:17:17.043000,1397.28405
ChIJ1Wf3E3phezUR7tR759eYiLo,97.13714,2022-04-07 06:48:24.822000+00:00,2022-04-07 07:48:06.272000+00:00,MAIN,SINGLE_PLACE,Soha 2-dong Community Service Center,대한민국 경기도 광명시 소하2동 성채로 52,37.4320718,126.8801051,37.432138,126.8802844,Asia/Seoul,2022-04-07 15:48:24.822,2022-04-07 16:48:06.272,2022,2022,4,4,7,7,6,15,48,48,3,3,0 days 00:59:41.450000,59.69083333333334
ChIJiWKXIGxhezURSdDzm8-jpb0,70.63831,2022-04-07 07:51:11.372000+00:00,2022-04-07 09:10:49.974000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4310176,126.8840699,Asia/Seoul,2022-04-07 16:51:11.372,2022-04-07 18:10:49.974,2022,2022,4,4,7,7,7,16,51,51,3,3,0 days 01:19:38.602000,79.64336666666667
ChIJAQAAAKFhezUR0EP4jMA2Vss,94.293335,2022-04-07 09:30:01.424000+00:00,2022-04-07 09:47:55.171000+00:00,MAIN,SINGLE_PLACE,롯데슈퍼 광명소하점,,37.4484295,126.8920004,37.4484756,126.8919222,Asia/Seoul,2022-04-07 18:30:01.424,2022-04-07 18:47:55.171,2022,2022,4,4,7,7,9,18,30,30,3,3,0 days 00:17:53.747000,17.895783333333334
ChIJiWKXIGxhezURSdDzm8-jpb0,67.21315,2022-04-07 10:01:02.445000+00:00,2022-04-08 10:36:08.576000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4308753,126.8842013,Asia/Seoul,2022-04-07 19:01:02.445,2022-04-08 19:36:08.576,2022,2022,4,4,7,7,10,19,1,1,3,3,1 days 00:35:06.131000,1475.1021833333334
ChIJiWKXIGxhezURSdDzm8-jpb0,67.49907,2022-04-08 11:09:55.622000+00:00,2022-04-09 00:41:39.870000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4308096,126.8843714,Asia/Seoul,2022-04-08 20:09:55.622,2022-04-09 09:41:39.870,2022,2022,4,4,8,8,11,20,9,9,4,4,0 days 13:31:44.248000,811.7374666666667
ChIJz3TYfyNhezURMlQX2atTEbk,30.33175,2022-04-09 01:28:46.336000+00:00,2022-04-09 02:29:15.483000+00:00,MAIN,SINGLE_PLACE,Gwangmyeong Station U-Planet Desian,대한민국 경기도 광명시 양지로 7,37.4189588,126.8814896,37.4192684,126.8832131,Asia/Seoul,2022-04-09 10:28:46.336,2022-04-09 11:29:15.483,2022,2022,4,4,9,9,1,10,28,28,5,5,0 days 01:00:29.147000,60.48578333333334
ChIJpVT-WLBlezURI2UitKht3Ck,98.19835,2022-04-09 03:12:24.670000+00:00,2022-04-09 03:31:24.547000+00:00,MAIN,SINGLE_PLACE,안산농협 연꽃 로컬푸드,대한민국 경기도 시흥시 목감동 동서로 770,37.3843602,126.830933,37.3841446,126.8307985,Asia/Seoul,2022-04-09 12:12:24.670,2022-04-09 12:31:24.547,2022,2022,4,4,9,9,3,12,12,12,5,5,0 days 00:18:59.877000,18.997950000000003
ChIJiWKXIGxhezURSdDzm8-jpb0,63.246727,2022-04-09 03:56:19.489000+00:00,2022-04-10 00:39:42.273000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4308288,126.8842864,Asia/Seoul,2022-04-09 12:56:19.489,2022-04-10 09:39:42.273,2022,2022,4,4,9,9,3,12,56,56,5,5,0 days 20:43:22.784000,1243.3797333333334
ChIJuyzbnM5vezURJ8Cj4GKvM6M,39.382328,2022-04-10 01:26:34+00:00,2022-04-10 01:48:55.414000+00:00,MAIN,SINGLE_PLACE,Gunja Traditional Market,대한민국 안산시,37.331836,126.796142,37.33232,126.7963871,Asia/Seoul,2022-04-10 10:26:34.000,2022-04-10 10:48:55.414,2022,2022,4,4,10,10,1,10,26,26,6,6,0 days 00:22:21.414000,22.3569
ChIJiWKXIGxhezURSdDzm8-jpb0,53.79473,2022-04-10 02:18:50.961000+00:00,2022-04-10 06:46:17.656000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4311458,126.8840692,Asia/Seoul,2022-04-10 11:18:50.961,2022-04-10 15:46:17.656,2022,2022,4,4,10,10,2,11,18,18,6,6,0 days 04:27:26.695000,267.4449166666667
ChIJGRP2COBjezURFTeDOMhS4ec,38.024246,2022-04-10 07:18:23.484000+00:00,2022-04-10 07:50:01.111000+00:00,MAIN,SINGLE_PLACE,폴바셋 광명 철산DT점,대한민국 경기도 광명시 철산3동,37.4760089,126.8645288,37.4759819,126.8650005,Asia/Seoul,2022-04-10 16:18:23.484,2022-04-10 16:50:01.111,2022,2022,4,4,10,10,7,16,18,18,6,6,0 days 00:31:37.627000,31.62711666666667
ChIJiWKXIGxhezURSdDzm8-jpb0,59.864838,2022-04-10 08:11:51.874000+00:00,2022-04-12 03:04:49.730000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.430887,126.8842449,Asia/Seoul,2022-04-10 17:11:51.874,2022-04-12 12:04:49.730,2022,2022,4,4,10,10,8,17,11,11,6,6,1 days 18:52:57.856000,2572.964266666667
ChIJkT4EGUFhezURmFNNjUBhZdw,92.56238,2022-04-12 03:18:48.424000+00:00,2022-04-12 04:12:09.419000+00:00,MAIN,SINGLE_PLACE,Costco Wholesale - Gwangmyeong Branch,대한민국 경기도 광명시 일직로 40,37.4206838,126.8864277,37.4207844,126.8857915,Asia/Seoul,2022-04-12 12:18:48.424,2022-04-12 13:12:09.419,2022,2022,4,4,12,12,3,12,18,18,1,1,0 days 00:53:20.995000,53.34991666666667
ChIJiWKXIGxhezURSdDzm8-jpb0,63.231094,2022-04-12 04:30:43.290000+00:00,2022-04-12 09:07:08.682000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4308538,126.8841559,Asia/Seoul,2022-04-12 13:30:43.290,2022-04-12 18:07:08.682,2022,2022,4,4,12,12,4,13,30,30,1,1,0 days 04:36:25.392000,276.4232
ChIJiWKXIGxhezURSdDzm8-jpb0,68.07787,2022-04-12 09:39:14.759000+00:00,2022-04-13 00:11:44.169000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4308519,126.8841675,Asia/Seoul,2022-04-12 18:39:14.759,2022-04-13 09:11:44.169,2022,2022,4,4,12,12,9,18,39,39,1,1,0 days 14:32:29.410000,872.4901666666667
ChIJiWKXIGxhezURSdDzm8-jpb0,71.02182,2022-04-13 01:44:57+00:00,2022-04-13 10:20:03.222000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4308685,126.8841305,Asia/Seoul,2022-04-13 10:44:57.000,2022-04-13 19:20:03.222,2022,2022,4,4,13,13,1,10,44,44,2,2,0 days 08:35:06.222000,515.1037
ChIJiWKXIGxhezURSdDzm8-jpb0,74.01298,2022-04-13 10:57:09.725000+00:00,2022-04-13 23:46:29.624000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4308357,126.8843795,Asia/Seoul,2022-04-13 19:57:09.725,2022-04-14 08:46:29.624,2022,2022,4,4,13,13,10,19,57,57,2,2,0 days 12:49:19.899000,769.3316500000001
ChIJQQMYIeJjezURmjWlDv243gI,91.76138,2022-04-14 00:21:06+00:00,2022-04-14 00:31:02.999000+00:00,MAIN,SINGLE_PLACE,Gwangmyeong Cave,대한민국 경기도 광명시 학온동 가학로85번길 142,37.4264944,126.8664843,37.4252723,126.8656631,Asia/Seoul,2022-04-14 09:21:06.000,2022-04-14 09:31:02.999,2022,2022,4,4,14,14,0,9,21,21,3,3,0 days 00:09:56.999000,9.949983333333334
ChIJiWKXIGxhezURSdDzm8-jpb0,58.110245,2022-04-14 01:00:12.999000+00:00,2022-04-15 04:20:16.448000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4308747,126.884159,Asia/Seoul,2022-04-14 10:00:12.999,2022-04-15 13:20:16.448,2022,2022,4,4,14,14,1,10,0,0,3,3,1 days 03:20:03.449000,1640.0574833333335
ChIJ1Wf3E3phezUR7tR759eYiLo,53.051968,2022-04-15 04:53:47+00:00,2022-04-15 05:04:53+00:00,MAIN,SINGLE_PLACE,Soha 2-dong Community Service Center,대한민국 경기도 광명시 소하2동 성채로 52,37.4320718,126.8801051,37.4323808,126.8807183,Asia/Seoul,2022-04-15 13:53:47.000,2022-04-15 14:04:53.000,2022,2022,4,4,15,15,4,13,53,53,4,4,0 days 00:11:06,11.1
ChIJiWKXIGxhezURSdDzm8-jpb0,60.35487,2022-04-15 05:07:41.999000+00:00,2022-04-15 10:28:47.191000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4308736,126.8841594,Asia/Seoul,2022-04-15 14:07:41.999,2022-04-15 19:28:47.191,2022,2022,4,4,15,15,5,14,7,7,4,4,0 days 05:21:05.192000,321.08653333333336
ChIJiWKXIGxhezURSdDzm8-jpb0,62.07124,2022-04-15 11:07:32.980000+00:00,2022-04-16 00:48:26.529000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4308834,126.8841986,Asia/Seoul,2022-04-15 20:07:32.980,2022-04-16 09:48:26.529,2022,2022,4,4,15,15,11,20,7,7,4,4,0 days 13:40:53.549000,820.8924833333334
ChIJkT4EGUFhezURmFNNjUBhZdw,91.82851,2022-04-16 00:57:37.506000+00:00,2022-04-16 01:39:18.150000+00:00,MAIN,SINGLE_PLACE,Costco Wholesale - Gwangmyeong Branch,대한민국 경기도 광명시 일직로 40,37.4206838,126.8864277,37.4209076,126.8856726,Asia/Seoul,2022-04-16 09:57:37.506,2022-04-16 10:39:18.150,2022,2022,4,4,16,16,0,9,57,57,5,5,0 days 00:41:40.644000,41.677400000000006
ChIJCYvsb-1hezURY9Rfvju_b7c,62.601936,2022-04-16 01:55:06.033000+00:00,2022-04-16 05:10:36.536000+00:00,MAIN,SINGLE_PLACE,하안주공10단지,대한민국 경기도 광명시 하안로 320,37.4654898,126.8793431,37.4664889,126.8791153,Asia/Seoul,2022-04-16 10:55:06.033,2022-04-16 14:10:36.536,2022,2022,4,4,16,16,1,10,55,55,5,5,0 days 03:15:30.503000,195.50838333333334
ChIJiWKXIGxhezURSdDzm8-jpb0,62.090088,2022-04-16 06:06:11.594000+00:00,2022-04-16 06:41:14.576000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4308979,126.8841936,Asia/Seoul,2022-04-16 15:06:11.594,2022-04-16 15:41:14.576,2022,2022,4,4,16,16,6,15,6,6,5,5,0 days 00:35:02.982000,35.0497
ChIJWej-f19hezUR9FDKpNTwbO8,47.381836,2022-04-16 07:33:09.632000+00:00,2022-04-16 07:43:03.916000+00:00,MAIN,SINGLE_PLACE,Gahagsan,대한민국 경기도 광명시 소하동 산132-2,37.4283937,126.8680943,37.4269987,126.8704212,Asia/Seoul,2022-04-16 16:33:09.632,2022-04-16 16:43:03.916,2022,2022,4,4,16,16,7,16,33,33,5,5,0 days 00:09:54.284000,9.904733333333333
ChIJiWKXIGxhezURSdDzm8-jpb0,63.34675,2022-04-16 08:01:41.807000+00:00,2022-04-17 00:35:33.927000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4308944,126.8840708,Asia/Seoul,2022-04-16 17:01:41.807,2022-04-17 09:35:33.927,2022,2022,4,4,16,16,8,17,1,1,5,5,0 days 16:33:52.120000,993.8686666666667
ChIJiWKXIGxhezURSdDzm8-jpb0,42.13812,2022-04-17 01:15:04.541000+00:00,2022-04-17 02:52:22.170000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.430889,126.8841743,Asia/Seoul,2022-04-17 10:15:04.541,2022-04-17 11:52:22.170,2022,2022,4,4,17,17,1,10,15,15,6,6,0 days 01:37:17.629000,97.29381666666669
ChIJif2a9EFhezURHkD8egX3ht0,89.45317,2022-04-17 03:30:27.999000+00:00,2022-04-17 04:25:53.339000+00:00,MAIN,SINGLE_PLACE,LOTTE Mall Gwangmyeong,대한민국 경기도 광명시 일직로 17,37.4245517,126.8842226,37.4240322,126.8846151,Asia/Seoul,2022-04-17 12:30:27.999,2022-04-17 13:25:53.339,2022,2022,4,4,17,17,3,12,30,30,6,6,0 days 00:55:25.340000,55.422333333333334
ChIJiWKXIGxhezURSdDzm8-jpb0,56.113457,2022-04-17 04:35:11.598000+00:00,2022-04-17 07:40:37.434000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.430793,126.8842322,Asia/Seoul,2022-04-17 13:35:11.598,2022-04-17 16:40:37.434,2022,2022,4,4,17,17,4,13,35,35,6,6,0 days 03:05:25.836000,185.43060000000003
ChIJY0WA-xxiezURtwUVmRuUkHs,22.626442,2022-04-17 07:59:06.036000+00:00,2022-04-17 08:24:58.578000+00:00,MAIN,SINGLE_PLACE,Gwangmyeong Citizens' Center,대한민국 광명시,37.476199,126.865045,37.4757843,126.8654486,Asia/Seoul,2022-04-17 16:59:06.036,2022-04-17 17:24:58.578,2022,2022,4,4,17,17,7,16,59,59,6,6,0 days 00:25:52.542000,25.875700000000002
ChIJiWKXIGxhezURSdDzm8-jpb0,68.31028,2022-04-17 09:00:46.613000+00:00,2022-04-18 01:38:30+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.430876,126.8841793,Asia/Seoul,2022-04-17 18:00:46.613,2022-04-18 10:38:30.000,2022,2022,4,4,17,17,9,18,0,0,6,6,0 days 16:37:43.387000,997.7231166666667
ChIJiWKXIGxhezURSdDzm8-jpb0,64.526596,2022-04-18 02:51:51+00:00,2022-04-19 09:49:44.499000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4308898,126.8842498,Asia/Seoul,2022-04-18 11:51:51.000,2022-04-19 18:49:44.499,2022,2022,4,4,18,18,2,11,51,51,0,0,1 days 06:57:53.499000,1857.8916500000003
ChIJkT4EGUFhezURmFNNjUBhZdw,91.082855,2022-04-19 09:56:09.999000+00:00,2022-04-19 10:36:03.112000+00:00,MAIN,SINGLE_PLACE,Costco Wholesale - Gwangmyeong Branch,대한민국 경기도 광명시 일직로 40,37.4206838,126.8864277,37.420868,126.885816,Asia/Seoul,2022-04-19 18:56:09.999,2022-04-19 19:36:03.112,2022,2022,4,4,19,19,9,18,56,56,1,1,0 days 00:39:53.113000,39.88521666666667
ChIJiWKXIGxhezURSdDzm8-jpb0,64.30836,2022-04-19 10:51:31.467000+00:00,2022-04-23 03:52:09.707000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4309505,126.8841732,Asia/Seoul,2022-04-19 19:51:31.467,2022-04-23 12:52:09.707,2022,2022,4,4,19,19,10,19,51,51,1,1,3 days 17:00:38.240000,5340.637333333334
ChIJn5eRaL1hezURoGHUwdAFqsI,91.114655,2022-04-23 04:13:16.545000+00:00,2022-04-23 05:48:02.121000+00:00,MAIN,SINGLE_PLACE,AK플라자 광명점,대한민국 경기도 광명시 일직동 양지로 17,37.4189097,126.8828764,37.418738,126.8830068,Asia/Seoul,2022-04-23 13:13:16.545,2022-04-23 14:48:02.121,2022,2022,4,4,23,23,4,13,13,13,5,5,0 days 01:34:45.576000,94.7596
ChIJkT4EGUFhezURmFNNjUBhZdw,96.3639,2022-04-23 05:55:17.484000+00:00,2022-04-23 06:14:19.492000+00:00,MAIN,SINGLE_PLACE,Costco Wholesale - Gwangmyeong Branch,대한민국 경기도 광명시 일직로 40,37.4206838,126.8864277,37.4208746,126.8857574,Asia/Seoul,2022-04-23 14:55:17.484,2022-04-23 15:14:19.492,2022,2022,4,4,23,23,5,14,55,55,5,5,0 days 00:19:02.008000,19.033466666666666
ChIJiWKXIGxhezURSdDzm8-jpb0,63.022488,2022-04-23 06:27:13.485000+00:00,2022-04-24 02:34:46.851000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4308167,126.8842922,Asia/Seoul,2022-04-23 15:27:13.485,2022-04-24 11:34:46.851,2022,2022,4,4,23,23,6,15,27,27,5,5,0 days 20:07:33.366000,1207.5561000000002
ChIJQQMYIeJjezURmjWlDv243gI,91.46168,2022-04-24 03:14:23.541000+00:00,2022-04-24 03:26:33.055000+00:00,MAIN,SINGLE_PLACE,Gwangmyeong Cave,대한민국 경기도 광명시 학온동 가학로85번길 142,37.4264944,126.8664843,37.4263325,126.86528,Asia/Seoul,2022-04-24 12:14:23.541,2022-04-24 12:26:33.055,2022,2022,4,4,24,24,3,12,14,14,6,6,0 days 00:12:09.514000,12.158566666666667
ChIJiWKXIGxhezURSdDzm8-jpb0,53.834118,2022-04-24 04:02:13.445000+00:00,2022-04-24 05:41:17.534000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4309008,126.8842058,Asia/Seoul,2022-04-24 13:02:13.445,2022-04-24 14:41:17.534,2022,2022,4,4,24,24,4,13,2,2,6,6,0 days 01:39:04.089000,99.06815
ChIJEYqBsXFhezUR0exSWfYyE7k,20.853277,2022-04-24 05:48:43.999000+00:00,2022-04-24 06:18:42.637000+00:00,MAIN,SINGLE_PLACE,참이맛뼈다귀,,37.4365406,126.8818635,37.4363713,126.8817953,Asia/Seoul,2022-04-24 14:48:43.999,2022-04-24 15:18:42.637,2022,2022,4,4,24,24,5,14,48,48,6,6,0 days 00:29:58.638000,29.977300000000003
ChIJiWKXIGxhezURSdDzm8-jpb0,62.240475,2022-04-24 06:28:13.570000+00:00,2022-04-26 10:41:42.173000+00:00,MAIN,SINGLE_PLACE,501 광명역세권휴먼시아5단지,대한민국 광명시 소하2동,37.4308554,126.8842593,37.4308143,126.8842905,Asia/Seoul,2022-04-24 15:28:13.570,2022-04-26 19:41:42.173,2022,2022,4,4,24,24,6,15,28,28,6,6,2 days 04:13:28.603000,3133.4767166666666
ChIJkT4EGUFhezURmFNNjUBhZdw,90.74354,2022-04-26 10:57:16.666000+00:00,2022-04-26 11:12:12.357000+00:00,MAIN,SINGLE_PLACE,Costco Wholesale - Gwangmyeong Branch,대한민국 경기도 광명시 일직로 40,37.4206838,126.8864277,37.4210343,126.8858179,Asia/Seoul,2022-04-26 19:57:16.666,2022-04-26 20:12:12.357,2022,2022,4,4,26,26,10,19,57,57,1,1,0 days 00:14:55.691000,14.928183333333333
